unique_id,team_name,position,value,pred_Naive,pred_LGBMRegressor_no_exog,pred_LGBMRegressor_with_exog,pred_LSTMWithReLU,pred_season,picked_Naive,captain_Naive,first_xi_Naive,season,picked_time,picked_LGBMRegressor_no_exog,captain_LGBMRegressor_no_exog,first_xi_LGBMRegressor_no_exog,picked_LGBMRegressor_with_exog,captain_LGBMRegressor_with_exog,first_xi_LGBMRegressor_with_exog,picked_LSTMWithReLU,captain_LSTMWithReLU,first_xi_LSTMWithReLU
Sugawara Yukinari,Southampton,DEF,45.0,1.0,0.2844135064684482,1.6441310832220895,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sven Botman,Newcastle,DEF,45.0,0.0,0.6668327054385251,0.8077477035002509,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sávio 'Savinho' Moreira de Oliveira,Manchester City,MID,65.0,1.0,0.2844135064684482,1.0188817498332852,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Séamus Coleman,Everton,DEF,45.0,0.0,0.16407901981211365,1.244789138851313,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Sékou Mara,Southampton,FWD,50.0,0.0,0.16407901981211365,1.0598255294654444,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Taiwo Awoniyi,Nottingham,FWD,60.0,1.0,2.254584268688885,2.1886391459197188,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tariq Lamptey,Brighton,DEF,45.0,0.0,0.9468983543460994,0.946901464058225,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tawanda Chirewa,Wolves,MID,45.0,0.0,0.6735365584693281,0.5813616343042787,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Taylor Harwood-Bellis,Southampton,DEF,40.0,1.0,0.2844135064684482,1.6441310832220895,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Thomas Partey,Arsenal,MID,50.0,3.0,2.2048822601779303,1.8942327479612546,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tim Iroegbunam,Everton,MID,45.0,2.0,0.6301262676245016,1.897599864970519,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tim Ream,Fulham,DEF,45.0,0.0,1.3899773006241345,1.011639427817114,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Timo Werner,Tottenham,MID,65.0,1.0,2.578300516658599,3.1204406938450733,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Timothy Castagne,Fulham,DEF,45.0,0.0,2.6689003842064616,1.6463850422762354,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tino Livramento,Newcastle,DEF,45.0,7.0,2.5588372228412806,2.628920332039632,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Toby Collyer,Manchester Utd,MID,45.0,0.0,0.31286657898243486,0.3463806765606209,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tom Cairney,Fulham,MID,50.0,0.0,1.0349745685049718,1.0303711208102746,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tom Cannon,Leicester,FWD,45.0,0.0,0.16407901981211365,1.0598255294654444,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tom Heaton,Manchester Utd,GK,40.0,0.0,0.31286657898243486,0.415226586717018,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tom King,Wolves,GK,40.0,0.0,0.31286657898243486,0.38016174187819657,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tomiyasu Takehiro,Arsenal,DEF,50.0,0.0,0.16407901981211365,0.7545750604876886,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tommy Doyle,Wolves,MID,50.0,0.0,1.19896973821658,0.9961273982018632,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tomáš Souček,West Ham,MID,50.0,5.0,3.6348420205132763,3.1962266486382696,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tosin Adarabioyo,Chelsea,DEF,45.0,0.0,0.16407901981211365,0.9486755710125729,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Toti António Gomes,Wolves,DEF,45.0,0.0,1.73922313421778,1.6683521038286628,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Trevoh Chalobah,Chelsea,DEF,45.0,0.0,2.003869302906609,2.1431194565316365,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tyler Adams,Bournemouth,MID,50.0,0.0,0.6401830400176135,0.5758414023978333,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tyler Dibling,Southampton,MID,45.0,1.0,0.2844135064684482,1.6189912376736144,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tyler Morton,Liverpool,MID,45.0,0.0,0.16407901981211365,0.9111815388376125,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tyrell Malacia,Manchester Utd,DEF,45.0,0.0,0.31286657898243486,0.37503515426260153,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tyrick Mitchell,Crystal Palace,DEF,50.0,1.0,3.3124191909959535,3.2093367545532154,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Tyrone Mings,Aston Villa,DEF,45.0,0.0,0.31286657898243486,0.3657810165410462,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Valentín Barco,Brighton,DEF,40.0,0.0,0.8825696093357657,1.0202630918859885,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Victor Kristiansen,Leicester,DEF,45.0,2.0,0.6301262676245016,1.9329319960847469,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Victor Lindelöf,Manchester Utd,DEF,45.0,0.0,0.8435003419982627,1.2695282466012723,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Viljami Sinisalo,Aston Villa,GK,40.0,0.0,0.31286657898243486,0.4099265143744586,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Virgil van Dijk,Liverpool,DEF,60.0,6.0,3.2232723133771097,3.1939095555873487,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Vitalii Mykolenko,Everton,DEF,45.0,1.0,2.6728281616782144,2.1271658100539064,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Vitaly Janelt,Brentford,MID,50.0,2.0,3.1367777071211016,2.4288900993910496,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Vladimír Coufal,West Ham,DEF,45.0,1.0,2.5461248883037166,2.0888281340777946,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wanya Marçal-Madivádua,Leicester,MID,45.0,0.0,0.16407901981211365,1.2766972428367334,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wes Burns,Ipswich,MID,50.0,0.0,0.16407901981211365,1.2766972428367334,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wes Foderingham,West Ham,GK,45.0,0.0,0.16407901981211365,0.6743552260309688,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wesley Fofana,Chelsea,DEF,45.0,1.0,0.8596172952221414,1.1179085849460138,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wilfred Ndidi,Leicester,MID,50.0,2.0,0.6301262676245016,1.852928372705001,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Will Alves,Leicester,MID,45.0,0.0,0.16407901981211365,1.2766972428367334,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Will Dennis,Bournemouth,GK,40.0,0.0,0.16407901981211365,0.674150357939257,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Will Hughes,Crystal Palace,MID,50.0,2.0,2.0343813529072055,2.338145318884929,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Will Lankshear,Tottenham,FWD,45.0,0.0,0.16407901981211365,0.8775864518704475,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Will Smallbone,Southampton,MID,50.0,2.0,0.6301262676245016,1.852928372705001,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
William Osula,Newcastle,FWD,50.0,0.0,0.16407901981211365,0.9480765144799509,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
William Saliba,Arsenal,DEF,60.0,6.0,4.2781575534528375,4.181692332468417,5.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,1.0,0,1.0
Willy Boly,Nottingham,DEF,45.0,2.0,2.739205027514219,2.7895239679822716,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wilson Odobert,Tottenham,MID,55.0,0.0,0.16407901981211365,0.8828783619279573,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Wout Faes,Leicester,DEF,40.0,1.0,0.2844135064684482,1.6441310832220895,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Yankuba Minteh,Brighton,MID,55.0,4.0,0.82105904173169,1.3981823490339056,4.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Yasin Ayari,Brighton,MID,50.0,1.0,0.8596172952221414,0.8458678426016729,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Yehor Yarmoliuk,Brentford,MID,45.0,0.0,0.16407901981211365,0.6443713651971466,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Yerson Mosquera,Wolves,DEF,40.0,1.0,0.8596172952221414,0.9379406378308872,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Youri Tielemans,Aston Villa,MID,55.0,7.0,2.778428327465554,3.6091711062380627,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Youssef Ramalho Chermiti,Everton,FWD,50.0,0.0,0.8340729917149496,0.8772989989063338,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Yunus Emre Konak,Brentford,MID,45.0,0.0,0.16407901981211365,0.6443713651971466,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Yves Bissouma,Tottenham,MID,50.0,0.0,1.273881110778724,0.9926462007065285,1.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Álex Moreno Lopera,Aston Villa,DEF,45.0,0.0,0.16407901981211365,0.6924521209839603,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Ângelo Gabriel Borges Damaceno,Chelsea,MID,45.0,0.0,0.31286657898243486,0.3236544504370589,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Đorđe Petrović,Chelsea,GK,45.0,0.0,2.5561838165574984,2.024796585417358,2.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
Łukasz Fabiański,West Ham,GK,40.0,0.0,0.16407901981211365,0.6743552260309688,0.0,25.0,0.0,0,,25,2024-08-20 11:55:08.797901,0.0,0,,0.0,0,,0.0,0,
